"category","sample_id","Region","value"
"TME-TME","E_MTAB_13530_P24_T2","Normal",0.363834940205803
"TME-TME","E_MTAB_13530_P25_T1","Malignant",0.707964601769911
"TME-TME","E_MTAB_13530_P25_T1","Boundary",0.516949152542372
"TME-TME","E_MTAB_13530_P25_T1","Normal",0.481514000949216
"TME-TME","E_MTAB_13530_P25_T2","Malignant",0.340305010893246
"TME-TME","E_MTAB_13530_P25_T2","Boundary",0.552238805970149
"TME-TME","E_MTAB_13530_P25_T2","Normal",0.322265932336742
"TME-TME","GSE144239_GSM4565823","Malignant",0
"TME-TME","GSE144239_GSM4565823","Boundary",0
"TME-TME","GSE144239_GSM4565823","Normal",0.408603659864101
"TME-TME","GSE144239_GSM4565825","Malignant",0.578179267540969
"TME-TME","GSE144239_GSM4565825","Boundary",0.581813660477453
"TME-TME","GSE144239_GSM4565825","Normal",0.165038343036535
"TME-TME","GSE144239_GSM4565826","Malignant",0
"TME-TME","GSE144239_GSM4565826","Boundary",1
"TME-TME","GSE144239_GSM4565826","Normal",0.221148058202046
"TME-TME","GSE251950_20_00331_LI_SING","Malignant",0.422850511922516
"TME-TME","GSE251950_20_00331_LI_SING","Boundary",0.570040168059467
"TME-TME","GSE251950_20_00331_LI_SING","Normal",0.266676639696126
"TME-TME","GSE251950_21_00731_LI_SING","Malignant",0.525281696809014
"TME-TME","GSE251950_21_00731_LI_SING","Boundary",0.49
"TME-TME","GSE251950_21_00731_LI_SING","Normal",0.157278966018801
"TME-TME","GSE251950_21_00732_LI_SING","Malignant",0.206153846153846
"TME-TME","GSE251950_21_00732_LI_SING","Boundary",0.536231884057971
"TME-TME","GSE251950_21_00732_LI_SING","Normal",0.184851257449491
"TME-TME","GSE251950_21_00733_LI_SING","Malignant",0
"TME-TME","GSE251950_21_00733_LI_SING","Boundary",0.447698744769874
"TME-TME","GSE251950_21_00733_LI_SING","Normal",0.138009921957039
"TME-TME","GSE251950_21_00734_LI_SING","Malignant",0.462825419032727
"TME-TME","GSE251950_21_00734_LI_SING","Boundary",0.398648648648648
"TME-TME","GSE251950_21_00734_LI_SING","Normal",0.332100932753621
"TME-TME","GSE251950_21_01251_LI_SING","Malignant",0.470296706169396
"TME-TME","GSE251950_21_01251_LI_SING","Boundary",0.536016637606873
"TME-TME","GSE251950_21_01251_LI_SING","Normal",0.321164892648446
"TME-TME","GSE251950_21_01253_LI_SING","Malignant",0.439879518072289
"TME-TME","GSE251950_21_01253_LI_SING","Boundary",0.414893617021276
"TME-TME","GSE251950_21_01253_LI_SING","Normal",0.34055563580336
"TME-TME","GSE251950_21_01254_LI_SING","Malignant",0.416949152542372
"TME-TME","GSE251950_21_01254_LI_SING","Boundary",0.636173449980981
"TME-TME","GSE251950_21_01254_LI_SING","Normal",0.29291013005302
"TME-TME","GSE251950_21_01675_LI_SING","Malignant",0.315508021390374
"TME-TME","GSE251950_21_01675_LI_SING","Boundary",0.5
"TME-TME","GSE251950_21_01675_LI_SING","Normal",0.229765179660247
"TME-TME","GSM5494475_HNSCC201125T04","Malignant",0.329411764705882
"TME-TME","GSM5494475_HNSCC201125T04","Boundary",0.339622641509433
"TME-TME","GSM5494475_HNSCC201125T04","Normal",0.251984251968503
"TME-TME","GSM5494476_HNSCC201125T05","Malignant",0.358490566037735
"TME-TME","GSM5494476_HNSCC201125T05","Boundary",0.69298245614035
"TME-TME","GSM5494476_HNSCC201125T05","Normal",0.483652334720295
"TME-TME","GSM5494477_HNSCC201125T07","Malignant",0
"TME-TME","GSM5494477_HNSCC201125T07","Boundary",0
"TME-TME","GSM5494477_HNSCC201125T07","Normal",0.430442106912695
"TME-TME","GSM5494478_HNSCC201125T10","Malignant",0
"TME-TME","GSM5494478_HNSCC201125T10","Boundary",0.463917525773195
"TME-TME","GSM5494478_HNSCC201125T10","Normal",0.380549682875264
"TME-TME","GSM5494480_P210325T3","Malignant",0.166666666666666
"TME-TME","GSM5494480_P210325T3","Boundary",0.878787878787878
"TME-TME","GSM5494480_P210325T3","Normal",0.188302843355831
"TME-TME","GSM5494481_P210325T5","Malignant",0
"TME-TME","GSM5494481_P210325T5","Boundary",0.473684210526315
"TME-TME","GSM5494481_P210325T5","Normal",0.317956157317859
"TME-TME","GSM5494482_P210325T6","Malignant",0
"TME-TME","GSM5494482_P210325T6","Boundary",0
"TME-TME","GSM5494482_P210325T6","Normal",0.27299154334038
"TME-TME","GSM5924030_ffpe_c_2","Malignant",0.718023255813953
"TME-TME","GSM5924030_ffpe_c_2","Boundary",0.582914572864321
"TME-TME","GSM5924030_ffpe_c_2","Normal",0.137853038783913
"TME-TME","GSM5924031_ffpe_c_3","Malignant",0.206420005152032
"TME-TME","GSM5924031_ffpe_c_3","Boundary",0.469049356810509
"TME-TME","GSM5924031_ffpe_c_3","Normal",0.145272470690403
"TME-TME","GSM5924032_ffpe_c_4","Malignant",0.207940217391304
"TME-TME","GSM5924032_ffpe_c_4","Boundary",0.448163905060456
"TME-TME","GSM5924032_ffpe_c_4","Normal",0.185262749660655
"TME-TME","GSM5924033_ffpe_c_7","Malignant",0.29095811610486
"TME-TME","GSM5924033_ffpe_c_7","Boundary",0.5
"TME-TME","GSM5924033_ffpe_c_7","Normal",0.154176659079897
"TME-TME","GSM5924034_ffpe_c_10","Malignant",1
"TME-TME","GSM5924034_ffpe_c_10","Boundary",0.35
"TME-TME","GSM5924034_ffpe_c_10","Normal",0.104556469054536
"TME-TME","GSM5924035_ffpe_c_20","Malignant",0.526315789473684
"TME-TME","GSM5924035_ffpe_c_20","Boundary",0.517588383838383
"TME-TME","GSM5924035_ffpe_c_20","Normal",0.182403682516593
"TME-TME","GSM5924036_ffpe_c_21","Malignant",0.513423423423423
"TME-TME","GSM5924036_ffpe_c_21","Boundary",0.603174603174603
"TME-TME","GSM5924036_ffpe_c_21","Normal",0.14090952024342
"TME-TME","GSM5924037_ffpe_c_34","Malignant",0.219536536682732
"TME-TME","GSM5924037_ffpe_c_34","Boundary",0.442622950819672
"TME-TME","GSM5924037_ffpe_c_34","Normal",0.145343119537497
"TME-TME","GSM5924038_ffpe_c_36","Malignant",0.403433476394849
"TME-TME","GSM5924038_ffpe_c_36","Boundary",0.479165928498033
"TME-TME","GSM5924038_ffpe_c_36","Normal",0.100575034908907
"TME-TME","GSM5924039_ffpe_c_39","Malignant",0.264452059282557
"TME-TME","GSM5924039_ffpe_c_39","Boundary",0.523295934922194
"TME-TME","GSM5924039_ffpe_c_39","Normal",0.21509506577632
"TME-TME","GSM5924040_ffpe_c_45","Malignant",0.311552215046677
"TME-TME","GSM5924040_ffpe_c_45","Boundary",0.455267682456868
"TME-TME","GSM5924040_ffpe_c_45","Normal",0.178645751627578
"TME-TME","GSM5924041_ffpe_c_51","Malignant",0.20125786163522
"TME-TME","GSM5924041_ffpe_c_51","Boundary",0.47560975609756
"TME-TME","GSM5924041_ffpe_c_51","Normal",0.125845017950281
"TME-TME","GSM5924042_frozen_a_1","Malignant",0.519021739130434
"TME-TME","GSM5924042_frozen_a_1","Boundary",0.727272727272727
"TME-TME","GSM5924042_frozen_a_1","Normal",0.268115484487099
"TME-TME","GSM5924043_frozen_a_3","Malignant",0.305005446623093
"TME-TME","GSM5924043_frozen_a_3","Boundary",0.409090909090909
"TME-TME","GSM5924043_frozen_a_3","Normal",0.27891156462585
"TME-TME","GSM5924044_frozen_a_15","Malignant",0.496586672879776
"TME-TME","GSM5924044_frozen_a_15","Boundary",0.414746543778801
"TME-TME","GSM5924044_frozen_a_15","Normal",0.337185406602791
"TME-TME","GSM5924045_frozen_a_17","Malignant",0
"TME-TME","GSM5924045_frozen_a_17","Boundary",0
"TME-TME","GSM5924045_frozen_a_17","Normal",0.276147829918484
"TME-TME","GSM5924046_frozen_b_1","Malignant",0.414772727272727
"TME-TME","GSM5924046_frozen_b_1","Boundary",0.9
"TME-TME","GSM5924046_frozen_b_1","Normal",0.281231767794632
"TME-TME","GSM5924048_frozen_b_13","Malignant",0.440428974011063
"TME-TME","GSM5924048_frozen_b_13","Boundary",0.42156862745098
"TME-TME","GSM5924048_frozen_b_13","Normal",0.272356983193973
"TME-TME","GSM5924049_frozen_b_18","Malignant",0.50387969924812
"TME-TME","GSM5924049_frozen_b_18","Boundary",0.724137931034482
"TME-TME","GSM5924049_frozen_b_18","Normal",0.303948648122933
"TME-TME","GSM5924050_frozen_c_2","Malignant",0.467289719626168
"TME-TME","GSM5924050_frozen_c_2","Boundary",0.793103448275862
"TME-TME","GSM5924050_frozen_c_2","Normal",0.196888674776185
"TME-TME","GSM5924051_frozen_c_5","Malignant",0.362068965517241
"TME-TME","GSM5924051_frozen_c_5","Boundary",0.448863636363636
"TME-TME","GSM5924051_frozen_c_5","Normal",0.199511668515479
"TME-TME","GSM5924052_frozen_c_23","Malignant",0.274740333420616
"TME-TME","GSM5924052_frozen_c_23","Boundary",0.531967299025259
"TME-TME","GSM5924052_frozen_c_23","Normal",0.190406470055079
"TME-TME","GSM6030901_patient_1","Malignant",0.919354838709677
"TME-TME","GSM6030901_patient_1","Boundary",0.441860465116279
"TME-TME","GSM6030901_patient_1","Normal",0.382293563454991
"TME-TME","GSM6030902_patient_2","Malignant",0
"TME-TME","GSM6030902_patient_2","Boundary",0.523076923076923
"TME-TME","GSM6030902_patient_2","Normal",0.444580944580944
"TME-TME","GSM6177599_NYU_BRCA0_Vis","Malignant",0.431863395225464
"TME-TME","GSM6177599_NYU_BRCA0_Vis","Boundary",0.390720817643894
"TME-TME","GSM6177599_NYU_BRCA0_Vis","Normal",0.295418741223665
"TME-TME","GSM6177603_NYU_BRCA2_Vis","Malignant",0.455941176470588
"TME-TME","GSM6177603_NYU_BRCA2_Vis","Boundary",0.450465564969381
"TME-TME","GSM6177603_NYU_BRCA2_Vis","Normal",0.272165207293726
"TME-TME","GSM6177607_NYU_GIST1_Vis","Malignant",0
"TME-TME","GSM6177607_NYU_GIST1_Vis","Boundary",0.334802788728565
"TME-TME","GSM6177607_NYU_GIST1_Vis","Normal",0.387237691686844
"TME-TME","GSM6177612_NYU_LIHC1_Vis","Malignant",0.241758241758241
"TME-TME","GSM6177612_NYU_LIHC1_Vis","Boundary",1
"TME-TME","GSM6177612_NYU_LIHC1_Vis","Normal",0.828571428571428
"TME-TME","GSM6177614_NYU_OVCA1_Vis","Malignant",0.637931034482758
"TME-TME","GSM6177614_NYU_OVCA1_Vis","Boundary",0.464607201309329
"TME-TME","GSM6177614_NYU_OVCA1_Vis","Normal",0.566340491266548
"TME-TME","GSM6177617_NYU_OVCA3_Vis","Malignant",0.625954198473282
"TME-TME","GSM6177617_NYU_OVCA3_Vis","Boundary",0.452830188679245
"TME-TME","GSM6177617_NYU_OVCA3_Vis","Normal",0.563785162247261
"TME-TME","GSM6177618_NYU_PDAC1_Vis","Malignant",0.688888888888888
"TME-TME","GSM6177618_NYU_PDAC1_Vis","Boundary",0.407221017535503
"TME-TME","GSM6177618_NYU_PDAC1_Vis","Normal",0.428269750051928
"TME-TME","GSM6177623_NYU_UCEC3_Vis","Malignant",0.618573747210387
"TME-TME","GSM6177623_NYU_UCEC3_Vis","Boundary",0.345238095238095
"TME-TME","GSM6177623_NYU_UCEC3_Vis","Normal",0.439096764854888
"TME-TME","GSM6339631_s1","Malignant",1
"TME-TME","GSM6339631_s1","Boundary",1
"TME-TME","GSM6339631_s1","Normal",0.301211169675899
"TME-TME","GSM6339632_s2","Malignant",0.611461979862138
"TME-TME","GSM6339632_s2","Boundary",0.527888888888888
"TME-TME","GSM6339632_s2","Normal",0.246525247100643
"TME-TME","GSM6339633_s3","Malignant",0.412479273304015
"TME-TME","GSM6339633_s3","Boundary",0.838709677419354
"TME-TME","GSM6339633_s3","Normal",0.50686994165255
"TME-TME","GSM6339634_s4","Malignant",0
"TME-TME","GSM6339634_s4","Boundary",0
"TME-TME","GSM6339634_s4","Normal",0.182780519005847
"TME-TME","GSM6339635_s5","Malignant",1
"TME-TME","GSM6339635_s5","Boundary",0.658333333333333
"TME-TME","GSM6339635_s5","Normal",0.231597500153931
"TME-TME","GSM6339636_s6","Malignant",1
"TME-TME","GSM6339636_s6","Boundary",0
"TME-TME","GSM6339636_s6","Normal",0.34205854873871
"TME-TME","GSM6339640_s10","Malignant",1
"TME-TME","GSM6339640_s10","Boundary",0.394736842105263
"TME-TME","GSM6339640_s10","Normal",0.459898074745186
"TME-TME","GSM6339641_s11","Malignant",0
"TME-TME","GSM6339641_s11","Boundary",0.575757575757575
"TME-TME","GSM6339641_s11","Normal",0.334794648452988
"TME-TME","GSM6339642_s12","Malignant",0.328767123287671
"TME-TME","GSM6339642_s12","Boundary",0.277777777777777
"TME-TME","GSM6339642_s12","Normal",0.303946556335291
"TME-TME","GSM6433585_092A","Malignant",0.477775033954809
"TME-TME","GSM6433585_092A","Boundary",1
"TME-TME","GSM6433585_092A","Normal",0.432571204598902
"TME-TME","GSM6433586_092B","Malignant",0
"TME-TME","GSM6433586_092B","Boundary",0
"TME-TME","GSM6433586_092B","Normal",0.363531144781144
"TME-TME","GSM6433587_093A","Malignant",0.567073170731707
"TME-TME","GSM6433587_093A","Boundary",0
"TME-TME","GSM6433587_093A","Normal",0.321606593444369
"TME-TME","GSM6433588_093B","Malignant",0.378989965431321
"TME-TME","GSM6433588_093B","Boundary",0
"TME-TME","GSM6433588_093B","Normal",0.475
"TME-TME","GSM6433589_093C","Malignant",0.400763636893571
"TME-TME","GSM6433589_093C","Boundary",0.571054536020536
"TME-TME","GSM6433589_093C","Normal",0.346410256410256
"TME-TME","GSM6433590_093D","Malignant",0.808988764044943
"TME-TME","GSM6433590_093D","Boundary",0.741935483870967
"TME-TME","GSM6433590_093D","Normal",0.191090349183151
"TME-TME","GSM6433592_094B","Malignant",0.452692466602396
"TME-TME","GSM6433592_094B","Boundary",0.485981308411214
"TME-TME","GSM6433592_094B","Normal",0.524301115373685
"TME-TME","GSM6433593_094C","Malignant",0.52433453643131
"TME-TME","GSM6433593_094C","Boundary",0.653333333333333
"TME-TME","GSM6433593_094C","Normal",0.25535978580486
"TME-TME","GSM6433594_094D","Malignant",1
"TME-TME","GSM6433594_094D","Boundary",0.682926829268292
"TME-TME","GSM6433594_094D","Normal",0.206703910614525
"TME-TME","GSM6433595_095A","Malignant",0.436090225563909
"TME-TME","GSM6433595_095A","Boundary",0
"TME-TME","GSM6433595_095A","Normal",0.320298251260594
"TME-TME","GSM6433596_095B","Malignant",0.459183673469387
"TME-TME","GSM6433596_095B","Boundary",0.402777777777777
"TME-TME","GSM6433596_095B","Normal",0.270128876672544
"TME-TME","GSM6433597_117B","Malignant",0.657142857142857
"TME-TME","GSM6433597_117B","Boundary",0.577981651376146
"TME-TME","GSM6433597_117B","Normal",0.441750421832587
"TME-TME","GSM6433598_117C","Malignant",0.503337041156841
"TME-TME","GSM6433598_117C","Boundary",0.422360248447205
"TME-TME","GSM6433598_117C","Normal",0.454545454545454
"TME-TME","GSM6433599_117D","Malignant",0.3268156424581
"TME-TME","GSM6433599_117D","Boundary",0.502304343209089
"TME-TME","GSM6433599_117D","Normal",0.569713548553091
"TME-TME","GSM6433600_117E","Malignant",0.347683535281539
"TME-TME","GSM6433600_117E","Boundary",1
"TME-TME","GSM6433600_117E","Normal",0.611650485436893
"TME-TME","GSM6433601_118B","Malignant",0.657534246575342
"TME-TME","GSM6433601_118B","Boundary",0
"TME-TME","GSM6433601_118B","Normal",0.339309256604208
"TME-TME","GSM6433602_118C","Malignant",0
"TME-TME","GSM6433602_118C","Boundary",0
"TME-TME","GSM6433602_118C","Normal",0.248571583455304
"TME-TME","GSM6433603_118D","Malignant",0
"TME-TME","GSM6433603_118D","Boundary",0.540983606557377
"TME-TME","GSM6433603_118D","Normal",0.283034857691077
"TME-TME","GSM6433604_118E","Malignant",0.813333333333333
"TME-TME","GSM6433604_118E","Boundary",0.527472527472527
"TME-TME","GSM6433604_118E","Normal",0.270725945017182
"TME-TME","GSM6433605_119B","Malignant",0
"TME-TME","GSM6433605_119B","Boundary",0
"TME-TME","GSM6433605_119B","Normal",0.341085271317829
"TME-TME","GSM6433606_119C","Malignant",0
"TME-TME","GSM6433606_119C","Boundary",0.29059829059829
"TME-TME","GSM6433606_119C","Normal",0.395682056459441
"TME-TME","GSM6433607_119D","Malignant",0.402931386234296
"TME-TME","GSM6433607_119D","Boundary",0
"TME-TME","GSM6433607_119D","Normal",0.352462338715125
"TME-TME","GSM6433608_119E","Malignant",0.407340067340067
"TME-TME","GSM6433608_119E","Boundary",0.484536082474226
"TME-TME","GSM6433608_119E","Normal",0.358913684822206
"TME-TME","GSM6433609_120B","Malignant",0.326860231271995
"TME-TME","GSM6433609_120B","Boundary",0.522976370035193
"TME-TME","GSM6433609_120B","Normal",0.426776703111858
"TME-TME","GSM6433610_120C","Malignant",0.291536050156739
"TME-TME","GSM6433610_120C","Boundary",0.476842105263157
"TME-TME","GSM6433610_120C","Normal",0.261773597581457
"TME-TME","GSM6433611_120D","Malignant",0.582417582417582
"TME-TME","GSM6433611_120D","Boundary",0.482059688687339
"TME-TME","GSM6433611_120D","Normal",0.435798569485041
"TME-TME","GSM6433613_395A","Malignant",0.510038947085683
"TME-TME","GSM6433613_395A","Boundary",0.444444444444444
"TME-TME","GSM6433613_395A","Normal",0.236510070652746
"TME-TME","GSM6433614_395B","Malignant",0.785714285714285
"TME-TME","GSM6433614_395B","Boundary",0
"TME-TME","GSM6433614_395B","Normal",0.34261090403152
"TME-TME","GSM6433615_395C","Malignant",0.678787878787878
"TME-TME","GSM6433615_395C","Boundary",0.511363636363636
"TME-TME","GSM6433615_395C","Normal",0.0814667330346771
"TME-TME","GSM6433616_395D","Malignant",0.650646523288032
"TME-TME","GSM6433616_395D","Boundary",0.4
"TME-TME","GSM6433616_395D","Normal",0.260479208914847
"TME-TME","GSM6433617_396A","Malignant",0
"TME-TME","GSM6433617_396A","Boundary",0
"TME-TME","GSM6433617_396A","Normal",0.475409836065573
"TME-TME","GSM6433618_396C","Malignant",0.318181818181818
"TME-TME","GSM6433618_396C","Boundary",0
"TME-TME","GSM6433618_396C","Normal",0.17185038608438
"TME-TME","GSM6433619_396D","Malignant",0.469538706256627
"TME-TME","GSM6433619_396D","Boundary",1
"TME-TME","GSM6433619_396D","Normal",0.147563128250734
"TME-TME","GSM6433620_397A","Malignant",0.75187969924812
"TME-TME","GSM6433620_397A","Boundary",1
"TME-TME","GSM6433620_397A","Normal",0.394828724752745
"TME-TME","GSM6433621_397B","Malignant",0.200746268656716
"TME-TME","GSM6433621_397B","Boundary",0
"TME-TME","GSM6433621_397B","Normal",0.474837270973963
"TME-TME","GSM6433622_397C","Malignant",0.319648093841642
"TME-TME","GSM6433622_397C","Boundary",0.398599686643164
"TME-TME","GSM6433622_397C","Normal",0.359265330139116
"TME-TME","GSM6433623_397D","Malignant",0
"TME-TME","GSM6433623_397D","Boundary",0
"TME-TME","GSM6433623_397D","Normal",0.135446950710108
"TME-TME","GSM6433624_398A","Malignant",0.361166442087995
"TME-TME","GSM6433624_398A","Boundary",0.419354838709677
"TME-TME","GSM6433624_398A","Normal",0.326633165829145
"TME-TME","GSM6433625_398B","Malignant",0
"TME-TME","GSM6433625_398B","Boundary",1
"TME-TME","GSM6433625_398B","Normal",0.497685135569606
"TME-TME","GSM6433627_398D","Malignant",0
"TME-TME","GSM6433627_398D","Boundary",0.435897435897435
"TME-TME","GSM6433627_398D","Normal",0.230334761224813
"TME-TME","GSM6505133_DonorA","Malignant",0
"TME-TME","GSM6505133_DonorA","Boundary",0.456375838926174
"TME-TME","GSM6505133_DonorA","Normal",0.267702923171334
"TME-TME","GSM6505134_DonorB","Malignant",0.423864544915276
"TME-TME","GSM6505134_DonorB","Boundary",0.56
"TME-TME","GSM6505134_DonorB","Normal",0.290920734085502
"TME-TME","GSM6505135_DonorC","Malignant",0.423013871374527
"TME-TME","GSM6505135_DonorC","Boundary",0.547406838263542
"TME-TME","GSM6505135_DonorC","Normal",0.1967307820744
"TME-TME","GSM6506110_SP1","Malignant",0.355517457169652
"TME-TME","GSM6506110_SP1","Boundary",0.54363694065376
"TME-TME","GSM6506110_SP1","Normal",0.422987059669302
"TME-TME","GSM6506111_SP2","Malignant",0
"TME-TME","GSM6506111_SP2","Boundary",0
"TME-TME","GSM6506111_SP2","Normal",0.275
"TME-TME","GSM6506112_SP3","Malignant",1
"TME-TME","GSM6506112_SP3","Boundary",0
"TME-TME","GSM6506112_SP3","Normal",0.310174311504098
"TME-TME","GSM6506113_SP4","Malignant",0.917910447761194
"TME-TME","GSM6506113_SP4","Boundary",0.536
"TME-TME","GSM6506113_SP4","Normal",0.273262151039928
"TME-TME","GSM6506114_SP5","Malignant",0
"TME-TME","GSM6506114_SP5","Boundary",0.452830188679245
"TME-TME","GSM6506114_SP5","Normal",0.130387815632755
"TME-TME","GSM6506115_SP6","Malignant",1
"TME-TME","GSM6506115_SP6","Boundary",0.484536082474226
"TME-TME","GSM6506115_SP6","Normal",0.295399824894206
"TME-TME","GSM6506116_SP7","Malignant",0.593621415031823
"TME-TME","GSM6506116_SP7","Boundary",0.603059937318751
"TME-TME","GSM6506116_SP7","Normal",0.340192465192465
"TME-TME","GSM6506117_SP8","Malignant",0.432226235343383
"TME-TME","GSM6506117_SP8","Boundary",0.483333333333333
"TME-TME","GSM6506117_SP8","Normal",0.263083870012584
"TME-TME","GSM6833484_Patient1","Malignant",0.325625202848674
"TME-TME","GSM6833484_Patient1","Boundary",0.447101435473528
"TME-TME","GSM6833484_Patient1","Normal",0.310397823629169
"TME-TME","GSM6833485_Patient2","Malignant",0.415841584158415
"TME-TME","GSM6833485_Patient2","Boundary",0.437157764972334
"TME-TME","GSM6833485_Patient2","Normal",0.154747398070277
"TME-TME","GSM6833486_Patient3","Malignant",0
"TME-TME","GSM6833486_Patient3","Boundary",1
"TME-TME","GSM6833486_Patient3","Normal",0.294307776224447
"TME-TME","GSM6833487_Patient4","Malignant",0.445163320130043
"TME-TME","GSM6833487_Patient4","Boundary",0.48123401416021
"TME-TME","GSM6833487_Patient4","Normal",0.201917599993318
"TME-TME","GSM7019835_OCCR2v","Malignant",0.589743589743589
"TME-TME","GSM7019835_OCCR2v","Boundary",0.580663997330664
"TME-TME","GSM7019835_OCCR2v","Normal",0.408856450346891
"TME-TME","GSM7019836_OCCS3v","Malignant",0.734042553191489
"TME-TME","GSM7019836_OCCS3v","Boundary",0.473214285714285
"TME-TME","GSM7019836_OCCS3v","Normal",0.503056211913941
"TME-TME","GSM7058756","Malignant",0.540380275332881
"TME-TME","GSM7058756","Boundary",0.665031551375163
"TME-TME","GSM7058756","Normal",0.403339996668332
"TME-TME","GSM7058757","Malignant",0.475428217721313
"TME-TME","GSM7058757","Boundary",0.73076923076923
"TME-TME","GSM7058757","Normal",0.374142779036163
"TME-TME","GSM7058758","Malignant",0
"TME-TME","GSM7058758","Boundary",0.9375
"TME-TME","GSM7058758","Normal",0.468133413239904
"TME-TME","GSM7058759","Malignant",0.520361990950226
"TME-TME","GSM7058759","Boundary",0.48076923076923
"TME-TME","GSM7058759","Normal",0.228608483763856
"TME-TME","GSM7090086_NextSeq2000","Malignant",0.435127409721061
"TME-TME","GSM7090086_NextSeq2000","Boundary",0.678571428571428
"TME-TME","GSM7090086_NextSeq2000","Normal",0.501538461538461
"TME-TME","GSM7090087_NextSeq2000","Malignant",0.388888888888888
"TME-TME","GSM7090087_NextSeq2000","Boundary",0.611764705882353
"TME-TME","GSM7090087_NextSeq2000","Normal",0.366576368366547
"TME-TME","GSM7090088_NextSeq2000","Malignant",0.393939393939393
"TME-TME","GSM7090088_NextSeq2000","Boundary",0
"TME-TME","GSM7090088_NextSeq2000","Normal",0.171916853130978
"TME-TME","GSM7211257_EHU-W3","Malignant",0.285339078182778
"TME-TME","GSM7211257_EHU-W3","Boundary",0.4180756268921
"TME-TME","GSM7211257_EHU-W3","Normal",0.143450842736956
"TME-TME","GSM7421790_PDAC_1","Malignant",1
"TME-TME","GSM7421790_PDAC_1","Boundary",0
"TME-TME","GSM7421790_PDAC_1","Normal",0.189531303455354
"TME-TME","GSM7421791_PDAC_2","Malignant",0.447368421052631
"TME-TME","GSM7421791_PDAC_2","Boundary",0
"TME-TME","GSM7421791_PDAC_2","Normal",0.197927072927072
"TME-TME","GSM7421792_PDAC_3","Malignant",0.6875
"TME-TME","GSM7421792_PDAC_3","Boundary",0.927710843373494
"TME-TME","GSM7421792_PDAC_3","Normal",0.249195842167864
"TME-TME","GSM7498811_SS1905133","Malignant",0.731843575418994
"TME-TME","GSM7498811_SS1905133","Boundary",0.54054054054054
"TME-TME","GSM7498811_SS1905133","Normal",0.278894237952506
"TME-TME","GSM7498812_SS1923404","Malignant",0.300613496932515
"TME-TME","GSM7498812_SS1923404","Boundary",0
"TME-TME","GSM7498812_SS1923404","Normal",0.233930845666907
"TME-TME","GSM7498813_SS1945070","Malignant",0
"TME-TME","GSM7498813_SS1945070","Boundary",0
"TME-TME","GSM7498813_SS1945070","Normal",0.278862044817927
"TME-TME","GSM7498814_SS1960050","Malignant",0
"TME-TME","GSM7498814_SS1960050","Boundary",0.495888102460397
"TME-TME","GSM7498814_SS1960050","Normal",0.11618005945778
"TME-TME","GSM7498815_SS2002154","Malignant",0.29625035950532
"TME-TME","GSM7498815_SS2002154","Boundary",0.458333333333333
"TME-TME","GSM7498815_SS2002154","Normal",0.237372594056781
"TME-TME","GSM7498816_SS2005094","Malignant",0.0961379765637894
"TME-TME","GSM7498816_SS2005094","Boundary",0.550510204081632
"TME-TME","GSM7498816_SS2005094","Normal",0.118733041009287
"TME-TME","GSM7498817_SS2021309","Malignant",0.458333333333333
"TME-TME","GSM7498817_SS2021309","Boundary",0.5
"TME-TME","GSM7498817_SS2021309","Normal",0.200830507697947
"TME-TME","GSM7757970_R1-S1","Malignant",0.366101694915254
"TME-TME","GSM7757970_R1-S1","Boundary",0
"TME-TME","GSM7757970_R1-S1","Normal",0.168984741329949
"TME-TME","GSM7757973_R1-S4","Malignant",0.360615751970481
"TME-TME","GSM7757973_R1-S4","Boundary",0.676190476190476
"TME-TME","GSM7757973_R1-S4","Normal",0.360906955919374
"TME-TME","GSM7757974_R1-S5","Malignant",0.425070535644486
"TME-TME","GSM7757974_R1-S5","Boundary",0.794871794871794
"TME-TME","GSM7757974_R1-S5","Normal",0.388825412387377
"TME-TME","GSM7757975_R1-S6","Malignant",0.305902920735192
"TME-TME","GSM7757975_R1-S6","Boundary",0.484653930472909
"TME-TME","GSM7757975_R1-S6","Normal",0.142392488544031
"TME-TME","GSM7757976_R2-S1","Malignant",0.243908499892542
"TME-TME","GSM7757976_R2-S1","Boundary",0.371988795518207
"TME-TME","GSM7757976_R2-S1","Normal",0.18952588497927
"TME-TME","GSM7757977_R2-S2","Malignant",0.341614906832298
"TME-TME","GSM7757977_R2-S2","Boundary",0.386281588447653
"TME-TME","GSM7757977_R2-S2","Normal",0.291956009894793
"TME-TME","GSM7757978_R2-S3","Malignant",0.50884722333986
"TME-TME","GSM7757978_R2-S3","Boundary",0.473166282642089
"TME-TME","GSM7757978_R2-S3","Normal",0.362966274820276
"TME-TME","GSM7757979_R2-S4","Malignant",0.218664617486338
"TME-TME","GSM7757979_R2-S4","Boundary",1
"TME-TME","GSM7757979_R2-S4","Normal",0.254173634336677
"TME-TME","GSM7757980_R2-S5","Malignant",0.305521816313183
"TME-TME","GSM7757980_R2-S5","Boundary",0.610169491525423
"TME-TME","GSM7757980_R2-S5","Normal",0.220427742072855
"TME-TME","GSM7757982_R3-S2","Malignant",0.271657754010695
"TME-TME","GSM7757982_R3-S2","Boundary",0.272727272727272
"TME-TME","GSM7757982_R3-S2","Normal",0.222072480592033
"TME-TME","GSM7757983_R3-S3","Malignant",0.064516129032258
