anchor,partner,sample_id,Malignant,Boundary,Normal
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6433621_397B,0.377906976744186,1.0,0.885714285714285
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6433622_397C,0.542857142857142,0.401360544217687,0.557251908396946
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6433623_397D,0.4375,0.0,0.581749049429657
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6433624_398A,0.624309392265193,1.0,0.717444717444717
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6433625_398B,1.0,1.0,0.927335640138408
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6433626_398C,,0.0,0.894736842105263
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6433627_398D,1.0,0.426086956521739,0.895833333333333
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6505133_DonorA,0.0,0.868217054263565,0.604234527687296
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6505134_DonorB,0.872549019607843,0.968152866242038,0.774557165861513
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6505135_DonorC,0.743362831858407,0.902255639097744,0.758064516129032
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6506110_SP1,0.688741721854304,0.629787234042553,0.792105263157894
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6506111_SP2,0.0,0.0,0.541766109785202
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6506112_SP3,1.0,1.0,0.798792756539235
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6506113_SP4,1.0,0.765625,0.502457002457002
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6506114_SP5,0.0,1.0,0.229299363057324
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6506115_SP6,1.0,1.0,0.89963503649635
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6506116_SP7,0.838150289017341,0.748400852878464,0.37
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6506117_SP8,0.27683615819209,0.436363636363636,0.764084507042253
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6833484_Patient1,0.421252371916508,0.563025210084033,0.579292267365661
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6833485_Patient2,0.0,0.75,0.183297180043383
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6833486_Patient3,0.0,1.0,0.367177522349936
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6833487_Patient4,0.462328767123287,0.574514038876889,0.512727272727272
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7019835_OCCR2v,0.931818181818181,0.8,0.326829268292682
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7019836_OCCS3v,1.0,0.46,0.917763157894736
