"cancer_type","celltype","sample_id","proportion"
"LUCA","Mural","E_MTAB_13530_P19_T2",0.111100772333022
"LUCA","Mural","E_MTAB_13530_P24_T1",0.107271113486041
"LUCA","Mural","E_MTAB_13530_P24_T2",0.115274019497998
"LUCA","Mural","E_MTAB_13530_P25_T1",0.0637743028510896
"LUCA","Mural","E_MTAB_13530_P25_T2",0.065400314549329
"OVCA","Mural","A_955_OvarianTumor",0.0804186566146917
"OVCA","Mural","A_GTFB1154_OvarianCancerTumor",0.116498551711293
"OVCA","Mural","B_GTFB1191_OvarianCancerTumor",0.146999506193674
"OVCA","Mural","C_GTFB1170_SmallCellOvarianCancer",0.0954768257349604
"OVCA","Mural","CytAssist_11mm_FFPE_Human_Ovarian_Carcinoma_220715",0.161629769104286
"OVCA","Mural","D_GTFB1170_SmallCellOvarianCancer",0.0987407558874821
"OVCA","Mural","D_GTFB_1230_OvarianTumor",0.0232305399132837
"OVCA","Mural","GSM6177614_NYU_OVCA1_Vis",0.12513977433264
"OVCA","Mural","GSM6177617_NYU_OVCA3_Vis",0.0520083733438005
"OVCA","Mural","GSM6506110_SP1",0.131422107910815
"OVCA","Mural","GSM6506111_SP2",0.0381856429349231
"OVCA","Mural","GSM6506112_SP3",0.145151844650831
"OVCA","Mural","GSM6506113_SP4",0.136825264663052
"OVCA","Mural","GSM6506114_SP5",0.0659367874103146
"OVCA","Mural","GSM6506115_SP6",0.0924281744680074
"OVCA","Mural","GSM6506116_SP7",0.107599105499128
"OVCA","Mural","GSM6506117_SP8",0.184753227142544
"OVCA","Mural","GSM7019835_OCCR2v",0.168857602814081
"OVCA","Mural","GSM7019836_OCCS3v",0.131757825417176
"OVCA","Mural","GSM7090086_NextSeq2000",0.136168695639801
"OVCA","Mural","GSM7090087_NextSeq2000",0.0944544878397429
"OVCA","Mural","GSM7090088_NextSeq2000",0.0789806907522317
"OVCA","Mural","Parent_Visium_Human_OvarianCancer_201027",0.102501365702225
"OVCA","Mural","Visium_FFPE_Human_Ovarian_Cancer_220329",0.157775932311965
"PACA","Mural","GSM6177618_NYU_PDAC1_Vis",0.102891499817561
"PACA","Mural","GSM6505133_DonorA",0.0255911377330148
"PACA","Mural","GSM6505134_DonorB",0.383490225444536
"PACA","Mural","GSM6505135_DonorC",0.076683634960538
"PACA","Mural","GSM7421790_PDAC_1",0.0139768665100015
"PACA","Mural","GSM7421791_PDAC_2",0.230160797268263
"PACA","Mural","GSM7421792_PDAC_3",0.15547304027007
"PACA","Mural","GSM7498811_SS1905133",0.058087908995787
"PACA","Mural","GSM7498812_SS1923404",0.0308814643569133
"PACA","Mural","GSM7498813_SS1945070",0.187506076661522
"PACA","Mural","GSM7498814_SS1960050",0.0177635324100183
"PACA","Mural","GSM7498815_SS2002154",0.0715602783541338
"PACA","Mural","GSM7498816_SS2005094",0.0249854826589464
"PACA","Mural","GSM7498817_SS2021309",0.135226755683387
"PRCA","Mural","GSM7211257_EHU-W3",0.179572028237388
"PRCA","Mural","V11A20-405_C1",0.344465576200299
"PRCA","Mural","V11A20-405_D1",0.251699960316675
"PRCA","Mural","V11M22-349_C1",0.26817625327394
"PRCA","Mural","V11M22-349_D1",0.276094239087082
"PRCA","Mural","Visium_FFPE_Human_Prostate_Acinar_Cell_Carcinoma_211009",0.100680165814195
"PRCA","Mural","Visium_FFPE_Human_Prostate_Cancer_210609",0.360036268458048
"PRCA","Mural","Visium_FFPE_Human_Prostate_IF_220713",0.462065307201881
"SKCA","Mural","GSE144239_GSM4565823",0.00108380921609528
"SKCA","Mural","GSE144239_GSM4565824",0.000966009616370744
"SKCA","Mural","GSE144239_GSM4565825",0.0119558840421593
"SKCA","Mural","GSE144239_GSM4565826",0.00417075050627944
"SKCA","Mural","V10F24-015_A1",0.00213938711926821
"SKCA","Mural","V10F24-015_B1",0.0031373261489162
"SKCA","Mural","V10F24-015_C1",0.00208411163644058
"SKCA","Mural","V10F24-015_D1",0.00157925360395937
"SKCA","Mural","WSSKNKCLsp12140270",0.048042091268485
"SKCA","Mural","WSSKNKCLsp12140271",0.0195273618710725
"SKCA","Mural","WSSKNKCLsp12140272",0.0389092053857754
"SKCA","Mural","WSSKNKCLsp12140273",0.0199786212404943
"SKCA","Mural","WSSKNKCLsp12887267",0.0111366982482926
"SKCA","Mural","WSSKNKCLsp12887268",0.0610285798167032
"SKCA","Mural","WSSKNKCLsp12887269",0.0453557574532465
"SKCA","Mural","WSSKNKCLsp12887270",0.0195966298118809
"STCA","Mural","GSE251950_20_00331_LI_SING",0.0774880973702778
"STCA","Mural","GSE251950_21_00731_LI_SING",0.0395306858038757
"STCA","Mural","GSE251950_21_00732_LI_SING",0.0219299120047592
"STCA","Mural","GSE251950_21_00733_LI_SING",0.0500693820699879
"STCA","Mural","GSE251950_21_00734_LI_SING",0.0150879996165264
"STCA","Mural","GSE251950_21_01251_LI_SING",0.208682499751914
"STCA","Mural","GSE251950_21_01253_LI_SING",0.0361607434867759
"STCA","Mural","GSE251950_21_01254_LI_SING",0.00794569704640532
"STCA","Mural","GSE251950_21_01675_LI_SING",0.179902587921694
"STCA","Mural","GSM6177607_NYU_GIST1_Vis",0.12929768935131
"STCA","Mural","GSM6177609_NYU_GIST2_Vis",0.0866843986190535
"THCA","Mural","S16_43398",0.0274248770851033
"THCA","Mural","S20_47598",0.016691254669296
"THCA","Mural","S20_61122",0.0232333415745861
"THCA","Mural","S20_63981",0.00477299523674588
"THCA","Mural","S21_10267",0.00472577268880109
"UECA","Mural","01_034_C1d1",0.0529994168290836
"UECA","Mural","01_034_C3d1",0.0444024337962415
"UECA","Mural","01_039_C1d1",0.033877985028141
"UECA","Mural","01_039_C3d1",0.0330167433609215
"UECA","Mural","GSM6177623_NYU_UCEC3_Vis",0.0424559735719171
