"cancer_type","sample_id","celltype","count","proportion"
"BRCA","GSM4909317","Fibroblast",806,0.12401907985844
"BRCA","GSM4909318","Fibroblast",36,0.013172338090011
"BRCA","GSM4909319","Fibroblast",25,0.0213492741246798
"BRCA","GSE176078_CID3586","Mural",6,0.00119617224880383
"BRCA","GSE176078_CID3838","Mural",112,0.0528551203397829
"BRCA","GSE176078_CID3921","Mural",56,0.0208023774145617
"BRCA","GSE176078_CID3941","Mural",21,0.0385321100917431
"BRCA","GSE176078_CID3946","Mural",129,0.528688524590164
"BRCA","GSE176078_CID3948","Mural",22,0.0147651006711409
"BRCA","GSE176078_CID3963","Mural",20,0.00664672648720505
"BRCA","GSE176078_CID4040","Mural",350,0.149444918872758
"BRCA","GSE176078_CID4066","Mural",514,0.105892047795632
"BRCA","GSE176078_CID4067","Mural",48,0.0157687253613666
"BRCA","GSE176078_CID4290A","Mural",85,0.0187224669603524
"BRCA","GSE176078_CID4398","Mural",58,0.0244829041789785
"BRCA","GSE176078_CID44041","Mural",102,0.0507210343112879
"BRCA","GSE176078_CID4463","Mural",23,0.0237113402061856
"BRCA","GSE176078_CID4465","Mural",18,0.045
"BRCA","GSE176078_CID4471","Mural",1072,0.1294529646178
"BRCA","GSE176078_CID4495","Mural",74,0.0106751298326601
"BRCA","GSE176078_CID44971","Mural",54,0.00734394124847001
"BRCA","GSE176078_CID44991","Mural",24,0.00396104967816471
"BRCA","GSE176078_CID4513","Mural",78,0.0145035329118631
"BRCA","GSE176078_CID4515","Mural",104,0.0270410816432657
"BRCA","GSE176078_CID45171","Mural",2,0.00087989441267048
"BRCA","GSE176078_CID4523","Mural",1,0.000697836706210747
"BRCA","GSE176078_CID4530N","Mural",412,0.0987299305056314
"BRCA","GSE176078_CID4535","Mural",555,0.156646909398815
"BRCA","GSM4909253","Mural",140,0.0340964442279591
"BRCA","GSM4909254","Mural",230,0.0383141762452107
"BRCA","GSM4909255","Mural",6,0.0056980056980057
"BRCA","GSM4909256","Mural",7,0.00126148855649667
"BRCA","GSM4909257","Mural",500,0.117096018735363
"BRCA","GSM4909258","Mural",2,0.000787711697518708
"BRCA","GSM4909259","Mural",3,0.00114942528735632
"BRCA","GSM4909260","Mural",4,0.00087719298245614
"BRCA","GSM4909261","Mural",237,0.0780118499012508
"BRCA","GSM4909263","Mural",66,0.0549084858569052
"BRCA","GSM4909264","Mural",15,0.00912408759124088
"BRCA","GSM4909265","Mural",352,0.0737790819534689
"BRCA","GSM4909266","Mural",398,0.0985392423867294
"BRCA","GSM4909268","Mural",147,0.02528814725615
"BRCA","GSM4909269","Mural",10,0.00146907595122668
"BRCA","GSM4909270","Mural",674,0.0802954491303312
"BRCA","GSM4909271","Mural",226,0.124175824175824
"BRCA","GSM4909272","Mural",24,0.0176991150442478
"BRCA","GSM4909273","Mural",9,0.00162454873646209
"BRCA","GSM4909274","Mural",87,0.0627253064167267
"BRCA","GSM4909275","Mural",2,0.000200501253132832
"BRCA","GSM4909276","Mural",169,0.0476190476190476
"BRCA","GSM4909277","Mural",621,0.0894812680115274
"BRCA","GSM4909278","Mural",424,0.0766865617652378
"BRCA","GSM4909279","Mural",383,0.0811268798983266
"BRCA","GSM4909280","Mural",545,0.116902616902617
"BRCA","GSM4909281","Mural",9,0.00371440363186133
"BRCA","GSM4909282","Mural",20,0.00160913991471558
"BRCA","GSM4909283","Mural",10,0.0121359223300971
"BRCA","GSM4909284","Mural",26,0.0182456140350877
"BRCA","GSM4909285","Mural",1,0.000250438266967193
"BRCA","GSM4909286","Mural",2,0.000628338045868677
"BRCA","GSM4909287","Mural",43,0.00923142979819665
"BRCA","GSM4909288","Mural",62,0.00477216748768473
"BRCA","GSM4909289","Mural",60,0.0168114317736061
"BRCA","GSM4909290","Mural",31,0.00422400872053413
"BRCA","GSM4909291","Mural",88,0.0225814729278933
"BRCA","GSM4909292","Mural",10,0.0343642611683849
"BRCA","GSM4909293","Mural",10,0.0029708853238265
"BRCA","GSM4909294","Mural",87,0.0100846180595804
"BRCA","GSM4909295","Mural",29,0.0109516616314199
"BRCA","GSM4909296","Mural",10,0.00307597662257767
"BRCA","GSM4909297","Mural",18,0.00624133148404993
"BRCA","GSM4909298","Mural",63,0.0182767624020888
"BRCA","GSM4909299","Mural",370,0.0559673271819694
"BRCA","GSM4909300","Mural",35,0.0342801175318315
"BRCA","GSM4909302","Mural",170,0.0243135011441648
"BRCA","GSM4909303","Mural",42,0.0199430199430199
"BRCA","GSM4909304","Mural",2,0.000538647993536224
"BRCA","GSM4909305","Mural",42,0.0159817351598174
"BRCA","GSM4909306","Mural",12,0.00225014063378961
"BRCA","GSM4909308","Mural",64,0.0149847810817139
"BRCA","GSM4909309","Mural",23,0.00661489790048893
"BRCA","GSM4909310","Mural",3,0.0133928571428571
"BRCA","GSM4909312","Mural",1,0.000240153698366955
"BRCA","GSM4909313","Mural",2,0.000635525897680331
"BRCA","GSM4909314","Mural",1,0.000923361034164358
"BRCA","GSM4909315","Mural",4,0.000772200772200772
"BRCA","GSM4909317","Mural",119,0.0183105093091245
"BRCA","GSM4909318","Mural",7,0.00256128796194658
"BRCA","GSM4909319","Mural",8,0.00683176771989752
"COCA","KUL01-B","Epithelial",1039,0.518204488778055
"COCA","KUL01-N","Epithelial",164,0.0863157894736842
"COCA","KUL01-T","Epithelial",696,0.385168788046486
"COCA","KUL19-B","Epithelial",187,0.0625627300100368
"COCA","KUL19-N","Epithelial",272,0.153153153153153
"COCA","KUL19-T","Epithelial",440,0.157762638938688
"COCA","KUL21-B","Epithelial",726,0.432657926102503
"COCA","KUL21-N","Epithelial",229,0.188943894389439
"COCA","KUL21-T","Epithelial",737,0.358288770053476
"COCA","KUL28-B","Epithelial",16,0.0426666666666667
"COCA","KUL28-N","Epithelial",17,0.0203349282296651
"COCA","KUL28-T","Epithelial",31,0.0790816326530612
"COCA","KUL30-B","Epithelial",175,0.247175141242938
"COCA","KUL30-N","Epithelial",139,0.0710270822687787
"COCA","KUL30-T","Epithelial",61,0.121513944223108
"COCA","KUL31-B","Epithelial",486,0.468659594985535
"COCA","KUL31-N","Epithelial",247,0.175550817341862
"COCA","KUL31-T","Epithelial",33,0.647058823529412
"COCA","SMC01-N","Epithelial",132,0.0595667870036101
"COCA","SMC01-T","Epithelial",1036,0.394516374714394
"COCA","SMC02-N","Epithelial",95,0.0789036544850498
"COCA","SMC02-T","Epithelial",330,0.218543046357616
"COCA","SMC03-N","Epithelial",51,0.0434412265758092
"COCA","SMC03-T","Epithelial",774,0.38796992481203
"COCA","SMC04-N","Epithelial",144,0.0871143375680581
"COCA","SMC04-T","Epithelial",285,0.166374781085814
"COCA","SMC05-N","Epithelial",64,0.0633036597428289
"COCA","SMC05-T","Epithelial",5,0.0087719298245614
"COCA","SMC06-N","Epithelial",19,0.0141791044776119
"COCA","SMC06-T","Epithelial",174,0.124197002141328
"COCA","SMC07-N","Epithelial",108,0.0522243713733075
"COCA","SMC07-T","Epithelial",490,0.133660665575559
"COCA","SMC08-N","Epithelial",16,0.0105680317040951
"COCA","SMC08-T","Epithelial",288,0.14961038961039
"COCA","SMC09-N","Epithelial",151,0.146601941747573
"COCA","SMC09-T","Epithelial",1770,0.493586168432794
"COCA","SMC10-N","Epithelial",105,0.0572207084468665
"COCA","SMC10-T","Epithelial",463,0.230004967709886
"COCA","SMC11-T","Epithelial",285,0.186031331592689
"COCA","SMC13N-A1","Epithelial",86,0.0719665271966527
"COCA","SMC13N-A1-F","Epithelial",43,0.0274584929757344
"COCA","SMC13T-A1","Epithelial",714,0.3317843866171
"COCA","SMC13T-A1-F","Epithelial",964,0.328114363512594
"COCA","SMC14-T","Epithelial",141,0.0863441518677281
"COCA","SMC15-T","Epithelial",286,0.151003167898627
"COCA","SMC16-T","Epithelial",1769,0.897513952308473
"COCA","SMC17-T","Epithelial",488,0.383949645948072
"COCA","SMC171-N-BEL","Epithelial",105,0.09391771019678
"COCA","SMC171-N-SGI","Epithelial",151,0.102931152010907
"COCA","SMC171-N-SING","Epithelial",367,0.244666666666667
"COCA","SMC171-T-BEL","Epithelial",352,0.23864406779661
"COCA","SMC171-T-SGI","Epithelial",414,0.279352226720648
"COCA","SMC171-T-SING","Epithelial",582,0.363522798251093
"COCA","SMC18-T","Epithelial",1162,0.747266881028939
"COCA","SMC19-T","Epithelial",337,0.236491228070175
"COCA","SMC20-T","Epithelial",513,0.312043795620438
"COCA","SMC21-T","Epithelial",1465,0.706705258080077
"COCA","SMC22-T","Epithelial",1660,0.793878527020564
"COCA","SMC23-T","Epithelial",554,0.372061786433848
"COCA","SMC24-T","Epithelial",302,0.205862304021813
"COCA","SMC25-T","Epithelial",375,0.250836120401338
"COCA","KUL01-B","Tcell",391,0.19501246882793
"COCA","KUL01-N","Tcell",228,0.12
"COCA","KUL01-T","Tcell",303,0.167681239623686
"COCA","KUL19-B","Tcell",1334,0.446303111408498
"COCA","KUL19-N","Tcell",198,0.111486486486486
"COCA","KUL19-T","Tcell",1262,0.452491932592327
"COCA","KUL21-B","Tcell",217,0.129320619785459
"COCA","KUL21-N","Tcell",489,0.403465346534653
"COCA","KUL21-T","Tcell",224,0.10889645114244
"COCA","KUL28-B","Tcell",18,0.048
"COCA","KUL28-N","Tcell",121,0.144736842105263
"COCA","KUL28-T","Tcell",57,0.145408163265306
"COCA","KUL30-B","Tcell",29,0.0409604519774011
"COCA","KUL30-N","Tcell",23,0.0117526826775677
"COCA","KUL30-T","Tcell",10,0.0199203187250996
"COCA","KUL31-B","Tcell",265,0.255544840887175
"COCA","KUL31-N","Tcell",439,0.312011371712864
"COCA","KUL31-T","Tcell",18,0.352941176470588
"COCA","SMC01-N","Tcell",852,0.384476534296029
"COCA","SMC01-T","Tcell",1182,0.45011424219345
"COCA","SMC02-N","Tcell",400,0.332225913621262
"COCA","SMC02-T","Tcell",513,0.339735099337748
"COCA","SMC03-N","Tcell",463,0.394378194207836
"COCA","SMC03-T","Tcell",480,0.240601503759398
"COCA","SMC04-N","Tcell",516,0.312159709618875
"COCA","SMC04-T","Tcell",453,0.264448336252189
"COCA","SMC05-N","Tcell",466,0.460929772502473
"COCA","SMC05-T","Tcell",452,0.792982456140351
"COCA","SMC06-N","Tcell",820,0.611940298507463
"COCA","SMC06-T","Tcell",895,0.638829407566024
"COCA","SMC07-N","Tcell",930,0.449709864603482
"COCA","SMC07-T","Tcell",2005,0.546917621385707
"COCA","SMC08-N","Tcell",687,0.453764861294584
"COCA","SMC08-T","Tcell",961,0.499220779220779
"COCA","SMC09-N","Tcell",384,0.372815533980583
"COCA","SMC09-T","Tcell",1406,0.392080312325711
"COCA","SMC10-N","Tcell",585,0.318801089918256
"COCA","SMC10-T","Tcell",729,0.362146050670641
"COCA","SMC11-T","Tcell",910,0.593994778067885
"COCA","SMC13N-A1","Tcell",501,0.419246861924686
"COCA","SMC13N-A1-F","Tcell",731,0.466794380587484
"COCA","SMC13T-A1","Tcell",1049,0.487453531598513
"COCA","SMC13T-A1-F","Tcell",1423,0.484343090537781
"COCA","SMC14-T","Tcell",631,0.386405388854868
"COCA","SMC15-T","Tcell",851,0.449313621964097
"COCA","SMC16-T","Tcell",148,0.0750887874175545
"COCA","SMC17-T","Tcell",227,0.178599527930763
"COCA","SMC171-N-BEL","Tcell",480,0.429338103756708
"COCA","SMC171-N-SGI","Tcell",436,0.297205180640763
"COCA","SMC171-N-SING","Tcell",367,0.244666666666667
"COCA","SMC171-T-BEL","Tcell",724,0.490847457627119
"COCA","SMC171-T-SGI","Tcell",692,0.46693657219973
"COCA","SMC171-T-SING","Tcell",624,0.389756402248595
"COCA","SMC18-T","Tcell",268,0.172347266881029
"COCA","SMC19-T","Tcell",725,0.508771929824561
"COCA","SMC20-T","Tcell",344,0.209245742092457
"COCA","SMC21-T","Tcell",488,0.235407621804149
"COCA","SMC22-T","Tcell",335,0.160210425633668
"COCA","SMC23-T","Tcell",591,0.396910678307589
"COCA","SMC24-T","Tcell",655,0.446489434219496
"COCA","SMC25-T","Tcell",793,0.530434782608696
"COCA","KUL01-N","Bcell",336,0.176842105263158
"COCA","KUL19-B","Bcell",899,0.300769488123118
"COCA","KUL19-N","Bcell",435,0.244932432432432
"COCA","KUL19-T","Bcell",475,0.170311939763356
"COCA","KUL21-B","Bcell",13,0.00774731823599523
"COCA","KUL21-N","Bcell",282,0.232673267326733
"COCA","KUL21-T","Bcell",89,0.0432668935342732
"COCA","KUL28-B","Bcell",109,0.290666666666667
"COCA","KUL28-N","Bcell",238,0.284688995215311
"COCA","KUL30-B","Bcell",237,0.334745762711864
"COCA","KUL30-N","Bcell",628,0.320899335717936
"COCA","KUL30-T","Bcell",80,0.159362549800797
"COCA","KUL31-B","Bcell",102,0.0983606557377049
"COCA","KUL31-N","Bcell",430,0.305614783226724
"COCA","SMC01-N","Bcell",720,0.324909747292419
"COCA","SMC01-T","Bcell",120,0.0456968773800457
"COCA","SMC02-N","Bcell",456,0.378737541528239
"COCA","SMC02-T","Bcell",79,0.052317880794702
"COCA","SMC03-N","Bcell",642,0.546848381601363
"COCA","SMC03-T","Bcell",288,0.144360902255639
"COCA","SMC04-N","Bcell",528,0.319419237749546
"COCA","SMC04-T","Bcell",98,0.057209573847052
"COCA","SMC05-N","Bcell",236,0.233432245301681
"COCA","SMC05-T","Bcell",101,0.17719298245614
"COCA","SMC06-N","Bcell",425,0.317164179104478
"COCA","SMC06-T","Bcell",89,0.0635260528194147
"COCA","SMC07-N","Bcell",482,0.233075435203095
"COCA","SMC07-T","Bcell",739,0.201582105837425
"COCA","SMC08-N","Bcell",559,0.369220607661823
"COCA","SMC08-T","Bcell",283,0.147012987012987
"COCA","SMC09-N","Bcell",341,0.331067961165049
"COCA","SMC09-T","Bcell",17,0.00474065811489124
"COCA","SMC10-N","Bcell",371,0.202179836512262
"COCA","SMC10-T","Bcell",100,0.0496770988574267
"COCA","SMC11-T","Bcell",240,0.156657963446475
"COCA","SMC13N-A1","Bcell",403,0.337238493723849
"COCA","SMC13N-A1-F","Bcell",615,0.39272030651341
"COCA","SMC13T-A1","Bcell",181,0.0841078066914498
"COCA","SMC13T-A1-F","Bcell",239,0.0813478556841389
"COCA","SMC14-T","Bcell",57,0.0349050826699326
"COCA","SMC15-T","Bcell",370,0.195353748680042
"COCA","SMC16-T","Bcell",12,0.0060882800608828
"COCA","SMC17-T","Bcell",41,0.032258064516129
"COCA","SMC171-N-BEL","Bcell",399,0.356887298747764
"COCA","SMC171-N-SGI","Bcell",704,0.479890933878664
"COCA","SMC171-N-SING","Bcell",621,0.414
"COCA","SMC171-T-BEL","Bcell",203,0.137627118644068
"COCA","SMC171-T-SGI","Bcell",227,0.153171390013495
"COCA","SMC171-T-SING","Bcell",206,0.128669581511555
"COCA","SMC18-T","Bcell",52,0.0334405144694534
"COCA","SMC19-T","Bcell",318,0.223157894736842
"COCA","SMC20-T","Bcell",85,0.0517031630170316
"COCA","SMC21-T","Bcell",65,0.0313555233960444
"COCA","SMC22-T","Bcell",21,0.0100430416068867
"COCA","SMC23-T","Bcell",106,0.071188717259906
"COCA","SMC24-T","Bcell",153,0.104294478527607
"COCA","SMC25-T","Bcell",242,0.161872909698997
"COCA","KUL01-B","Myeloid",340,0.169576059850374
"COCA","KUL01-N","Myeloid",330,0.173684210526316
"COCA","KUL01-T","Myeloid",325,0.179856115107914
"COCA","KUL19-B","Myeloid",151,0.0505185680829709
"COCA","KUL19-N","Myeloid",252,0.141891891891892
"COCA","KUL19-T","Myeloid",202,0.072427393330943
"COCA","KUL21-B","Myeloid",275,0.16388557806913
"COCA","KUL21-N","Myeloid",77,0.0635313531353135
"COCA","KUL21-T","Myeloid",256,0.124453087019932
"COCA","KUL28-B","Myeloid",42,0.112
"COCA","KUL28-N","Myeloid",29,0.034688995215311
"COCA","KUL28-T","Myeloid",65,0.165816326530612
"COCA","KUL30-B","Myeloid",75,0.105932203389831
"COCA","KUL30-N","Myeloid",82,0.0419008686765457
"COCA","KUL30-T","Myeloid",64,0.127490039840637
"COCA","KUL31-B","Myeloid",74,0.0713596914175506
"COCA","KUL31-N","Myeloid",36,0.0255863539445629
"COCA","SMC01-N","Myeloid",116,0.0523465703971119
"COCA","SMC01-T","Myeloid",154,0.0586443259710586
"COCA","SMC02-N","Myeloid",16,0.0132890365448505
"COCA","SMC02-T","Myeloid",507,0.335761589403973
"COCA","SMC03-T","Myeloid",283,0.141854636591479
"COCA","SMC04-N","Myeloid",57,0.0344827586206897
"COCA","SMC04-T","Myeloid",755,0.440747227086982
"COCA","SMC05-N","Myeloid",15,0.0148367952522255
"COCA","SMC05-T","Myeloid",6,0.0105263157894737
"COCA","SMC06-N","Myeloid",20,0.0149253731343284
"COCA","SMC06-T","Myeloid",183,0.130620985010707
"COCA","SMC07-N","Myeloid",25,0.0120889748549323
"COCA","SMC07-T","Myeloid",272,0.0741953082378614
"COCA","SMC08-N","Myeloid",59,0.0389696169088507
"COCA","SMC08-T","Myeloid",256,0.132987012987013
"COCA","SMC09-N","Myeloid",32,0.0310679611650485
"COCA","SMC09-T","Myeloid",374,0.104294478527607
"COCA","SMC10-N","Myeloid",86,0.046866485013624
"COCA","SMC10-T","Myeloid",589,0.292598112270243
"COCA","SMC11-T","Myeloid",57,0.0372062663185379
"COCA","SMC13N-A1","Myeloid",68,0.0569037656903766
"COCA","SMC13N-A1-F","Myeloid",41,0.0261813537675607
"COCA","SMC13T-A1","Myeloid",197,0.091542750929368
"COCA","SMC13T-A1-F","Myeloid",280,0.0953029271613342
"COCA","SMC14-T","Myeloid",544,0.333129210042866
"COCA","SMC15-T","Myeloid",130,0.0686378035902851
"COCA","SMC16-T","Myeloid",38,0.0192795535261289
"COCA","SMC17-T","Myeloid",320,0.25177025963808
"COCA","SMC171-N-BEL","Myeloid",41,0.0366726296958855
"COCA","SMC171-N-SGI","Myeloid",60,0.0408997955010225
"COCA","SMC171-N-SING","Myeloid",49,0.0326666666666667
"COCA","SMC171-T-BEL","Myeloid",147,0.0996610169491525
"COCA","SMC171-T-SGI","Myeloid",126,0.0850202429149798
"COCA","SMC171-T-SING","Myeloid",133,0.0830730793254216
"COCA","SMC18-T","Myeloid",73,0.0469453376205788
"COCA","SMC19-T","Myeloid",23,0.016140350877193
"COCA","SMC20-T","Myeloid",337,0.204987834549878
"COCA","SMC21-T","Myeloid",55,0.0265315967197299
"COCA","SMC22-T","Myeloid",66,0.0315638450502152
"COCA","SMC23-T","Myeloid",216,0.145063801208865
"COCA","SMC24-T","Myeloid",322,0.219495569188821
"COCA","SMC25-T","Myeloid",67,0.0448160535117057
"COCA","KUL01-B","Endothelial",105,0.0523690773067332
"COCA","KUL01-N","Endothelial",69,0.0363157894736842
"COCA","KUL01-T","Endothelial",96,0.0531267293857222
"COCA","KUL19-B","Endothelial",126,0.0421545667447307
"COCA","KUL19-N","Endothelial",46,0.0259009009009009
"COCA","KUL19-T","Endothelial",162,0.0580853352456077
"COCA","KUL21-B","Endothelial",47,0.0280095351609058
"COCA","KUL21-N","Endothelial",6,0.00495049504950495
"COCA","KUL21-T","Endothelial",97,0.0471560525036461
"COCA","KUL28-B","Endothelial",70,0.186666666666667
"COCA","KUL28-N","Endothelial",50,0.0598086124401914
"COCA","KUL28-T","Endothelial",126,0.321428571428571
"COCA","KUL30-B","Endothelial",63,0.0889830508474576
"COCA","KUL30-N","Endothelial",239,0.12212570260603
"COCA","KUL30-T","Endothelial",107,0.213147410358566
"COCA","KUL31-B","Endothelial",35,0.0337512054001929
"COCA","KUL31-N","Endothelial",33,0.023454157782516
"COCA","SMC01-N","Endothelial",73,0.032942238267148
"COCA","SMC01-T","Endothelial",37,0.0140898705255141
"COCA","SMC02-N","Endothelial",78,0.0647840531561462
"COCA","SMC02-T","Endothelial",25,0.0165562913907285
"COCA","SMC03-N","Endothelial",12,0.010221465076661
"COCA","SMC03-T","Endothelial",26,0.0130325814536341
"COCA","SMC04-N","Endothelial",63,0.0381125226860254
"COCA","SMC04-T","Endothelial",75,0.0437828371278459
"COCA","SMC05-N","Endothelial",91,0.0900098911968348
"COCA","SMC06-N","Endothelial",13,0.00970149253731343
"COCA","SMC07-N","Endothelial",144,0.0696324951644101
"COCA","SMC07-T","Endothelial",82,0.022367703218767
"COCA","SMC08-N","Endothelial",56,0.0369881109643329
"COCA","SMC08-T","Endothelial",21,0.0109090909090909
"COCA","SMC09-N","Endothelial",7,0.00679611650485437
"COCA","SMC09-T","Endothelial",10,0.00278862242052426
"COCA","SMC10-N","Endothelial",92,0.0501362397820163
"COCA","SMC10-T","Endothelial",35,0.0173869846000994
"COCA","SMC11-T","Endothelial",21,0.0137075718015666
"COCA","SMC13N-A1","Endothelial",17,0.0142259414225941
"COCA","SMC13N-A1-F","Endothelial",13,0.00830140485312899
"COCA","SMC13T-A1-F","Endothelial",9,0.00306330837304289
"COCA","SMC14-T","Endothelial",86,0.0526638089406001
"COCA","SMC15-T","Endothelial",83,0.0438225976768743
"COCA","SMC17-T","Endothelial",67,0.0527143981117231
"COCA","SMC171-N-SING","Endothelial",8,0.00533333333333333
"COCA","SMC171-T-BEL","Endothelial",10,0.00677966101694915
"COCA","SMC171-T-SGI","Endothelial",4,0.00269905533063428
"COCA","SMC171-T-SING","Endothelial",12,0.00749531542785759
"COCA","SMC20-T","Endothelial",20,0.0121654501216545
"COCA","SMC22-T","Endothelial",9,0.00430416068866571
"COCA","SMC23-T","Endothelial",7,0.00470114170584285
"COCA","SMC24-T","Endothelial",11,0.00749829584185412
"COCA","SMC25-T","Endothelial",18,0.0120401337792642
"COCA","KUL01-B","Fibroblast",82,0.0408977556109726
"COCA","KUL01-N","Fibroblast",703,0.37
"COCA","KUL01-T","Fibroblast",304,0.168234643054787
"COCA","KUL19-B","Fibroblast",235,0.078621612579458
"COCA","KUL19-N","Fibroblast",510,0.287162162162162
"COCA","KUL19-T","Fibroblast",176,0.0631050555754751
"COCA","KUL21-B","Fibroblast",347,0.206793802145411
"COCA","KUL21-N","Fibroblast",112,0.0924092409240924
"COCA","KUL21-T","Fibroblast",599,0.291200777831794
"COCA","KUL28-B","Fibroblast",72,0.192
"COCA","KUL28-N","Fibroblast",348,0.416267942583732
"COCA","KUL28-T","Fibroblast",68,0.173469387755102
